    348  0.18750000E-02  0.45407426E+00  0.42595345E+00  0.23449805E+01
    349  0.18750000E-02  0.45375645E+00  0.42561966E+00  0.23445669E+01
    350  0.18750000E-02  0.45270862E+00  0.42438667E+00  0.23433584E+01
    351  0.18750000E-02  0.45031711E+00  0.42140889E+00  0.23401415E+01
    352  0.18750000E-02  0.44589583E+00  0.41576457E+00  0.23333226E+01
    353  0.18750000E-02  0.43876107E+00  0.40652641E+00  0.23211487E+01
    354  0.18750000E-02  0.42828139E+00  0.39280988E+00  0.23016131E+01
    355  0.18750000E-02  0.41395345E+00  0.37401659E+00  0.22726101E+01
    356  0.18750000E-02  0.39582137E+00  0.35036400E+00  0.22326037E+01
    357  0.18750000E-02  0.37414496E+00  0.32241079E+00  0.21810778E+01
    358  0.18750000E-02  0.34988550E+00  0.29172218E+00  0.21185283E+01
